CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date,date
1513789,NYSE:FIF,0,2021-01-01
1513818,Nasdaq:ARAV,0,2021-01-01
1513845,NASDAQ:YNDX,70.9,2021-01-01
1513856,NASDAQ:NTRP,67.4,2021-01-01
1513965,NYSE:AMID,0,2021-01-01
1513971,NASDAQ:SIBC,0,2021-01-01
1514183,Nasdaq:SILO,18.4,2021-01-01
1514242,NYSE:PSG,0,2021-01-01
1514281,NYSE:MITN,8.85,2021-01-01
1514341,,0,2021-01-01
1514416,Nasdaq:BAND,151.48,2021-01-01
1514490,NYSE:RGT,13.59,2021-01-01
1514597,AMEX:FURY,0,2021-01-01
1514705,NYSE:SXC,5.63,2021-01-01
1514732,,0,2021-01-01
1514743,Nasdaq:IROQ,20.92,2021-01-01
1514991,Nasdaq:AMCX,38.65,2021-01-01
1515069,,0,2021-01-01
1515156,Nasdaq:ADES,5.57,2021-01-01
1515324,NYSE:ARDC,14.41,2021-01-01
1515671,NYSE:DPG,12.42,2021-01-01
1515673,Nasdaq:RARE,145.4,2021-01-01
1515816,NYSE:PLYM,14.78,2021-01-01
1515940,NYSE:KIO,43.65,2021-01-01
1515980,NYSE:AMTG,0,2021-01-01
1516007,NYSE:OILT,0,2021-01-01
1516899,Nasdaq:YTRA,2,2021-01-01
1516912,NYSE:OBK,31.09,2021-01-01
1516973,NASDAQ:MTGEP,0,2021-01-01
1517006,NYSE:GATO,14.22,2021-01-01
1517022,Nasdaq:AKBA,3.07,2021-01-01
1517130,Nasdaq:PME,0,2021-01-01
1517175,Nasdaq:CHEF,25.35,2021-01-01
1517228,Nasdaq:COMM,14.08,2021-01-01
1517302,NYSE:APAM,52.2,2021-01-01
1517342,NYSE:PACDQ,0,2021-01-01
1517375,Nasdaq:SPT,49.66,2021-01-01
1517396,Nasdaq:SSYS,29.24,2021-01-01
1517399,NYSE:SUPV,1.97,2021-01-01
1517401,NASDAQ:SKIS,0,2021-01-01
1517413,NYSE:FSLY,86.91,2021-01-01
1517492,NYSE:EHIC,0,2021-01-01
1517496,NYSE:BTCM,120.8,2021-01-01
1517518,NYSE:EMO,15.45,2021-01-01
1517650,NASDAQ:ININ,0,2021-01-01
1517739,NASDAQ:LOTZ,0,2021-01-01
1517767,NYSE:CCIA,9.84,2021-01-01
1517783,NYSE:EVTC,39.61,2021-01-01
1518419,NASDAQ:WILN,0,2021-01-01
1518461,Nasdaq:AMPG,8.26,2021-01-01
1518557,NYSE:MMD,21.74,2021-01-01
1518621,NYSE:ORC,26.3,2021-01-01
1518715,Nasdaq:HMST,37.35,2021-01-01
1518832,NYSE:WPXP,0,2021-01-01
1519061,NYSE:TSE,54.93,2021-01-01
1519401,NYSE:RM,31.05,2021-01-01
1519405,,0,2021-01-01
1519505,NYSE:HIE,8.11,2021-01-01
1519632,NYSE:LRE,0,2021-01-01
1519751,NYSE:FBIN,75.66,2021-01-01
1519917,,0,2021-01-01
1520006,NYSE:MTDR,15.48,2021-01-01
1520047,NASDAQ:IMCL,0,2021-01-01
1520048,NYSE:PVL,0.81,2021-01-01
1520262,Nasdaq:ALKS,19.14,2021-01-01
1520300,NASDAQ:ASBB,0,2021-01-01
1520358,Nasdaq:MAMA,1.86,2021-01-01
1520504,NYSE:VLRS,11.88,2021-01-01
1520566,NYSE:NSM,0,2021-01-01
1520697,Nasdaq:ACHC,52.98,2021-01-01
1520744,NASDAQ:LMOS,0,2021-01-01
1521036,Nasdaq:LNTH,14.76,2021-01-01
1521332,NYSE:APTV,144.8,2021-01-01
1521404,NYSE:BGH,15.05,2021-01-01
1521476,,0,2021-01-01
1521847,NYSE:AMPY,1.64,2021-01-01
1521951,Nasdaq:FBIZ,20.35,2021-01-01
1522236,,0,2021-01-01
1522327,NASDAQ:ENFC,0,2021-01-01
1522690,NASDAQ:GWGHQ,0,2021-01-01
1522699,NYSE MKT:CTF,0,2021-01-01
1522727,NYSE:USAC,13.98,2021-01-01
1522860,Nasdaq:AFIB,0,2021-01-01
1523404,NYSE:JPEP,0,2021-01-01
1523733,NYSE:PDH,0,2021-01-01
1523836,NYSE:LITB,2.32,2021-01-01
1523854,,0,2021-01-01
1524025,NYSE:TLYS,8.93,2021-01-01
1524190,NASDAQ:KANG,0,2021-01-01
1524223,NYSE:MN,0,2021-01-01
1524358,NYSE:VAC,142.37,2021-01-01
1524471,NYSE:XLS,0,2021-01-01
1524472,NYSE:XYL,108.48,2021-01-01
1524513,BATS:IFRA,99.01,2021-01-01
1524741,NYSE:SLCA,8.36,2021-01-01
1524931,Nasdaq:CHUY,28.63,2021-01-01
1525201,NYSE:DBL,19.14,2021-01-01
1525221,NYSE:VTOL,28.51,2021-01-01
1525287,NYSE:SRLP,0,2021-01-01
1525494,NYSE:WUBA,0,2021-01-01
1525759,NYSE:FSKR,0,2021-01-01
1525769,Nasdaq:PLAY,31.84,2021-01-01
1525831,,0,2021-01-01
1525998,NYSE:RNF,0,2021-01-01
1526104,NYSE:GEQ,0,2021-01-01
1526113,NYSE:GNL,17.11,2021-01-01
1526119,Nasdaq:VSTM,28.08,2021-01-01
1526125,Nasdaq:GDS,99.7,2021-01-01
1526160,NYSE:FLTX,0,2021-01-01
1526215,NASDAQ:FBCP,0,2021-01-01
1526243,Nasdaq:PPTA,10.5,2021-01-01
1526329,NYSE:TTP,17.97,2021-01-01
1526520,Nasdaq:TRIP,31.97,2021-01-01
1526629,NYSE:SRF,0,2021-01-01
1526697,NYSE:AIF,14.3,2021-01-01
1526796,,0,2021-01-01
1526952,NASDAQ:WEBK,0,2021-01-01
1527166,Nasdaq:CG,31.47,2021-01-01
1527383,,0,2021-01-01
1527469,NYSE:ATHS,0,2021-01-01
1527508,Nasdaq:PTVE,16.14,2021-01-01
1527541,Nasdaq:WHLR,669.6,2021-01-01
1527590,NYSE:RC,24.99,2021-01-01
1527599,NASDAQ:SYBX,35.7,2021-01-01
1527613,Nasdaq:NUZE,335.3,2021-01-01
1527622,NYSE:RRMS,0,2021-01-01
1527635,NYSE:AQ,0,2021-01-01
1527636,NYSE:ATHM,98.99,2021-01-01
1527709,NASDAQ:MCEP,0,2021-01-01
1527728,Nasdaq:ENOB,3.13,2021-01-01
1527753,Nasdaq:PSNL,35.05,2021-01-01
1527762,Nasdaq:MFH,4.19,2021-01-01
1528103,,0,2021-01-01
1528115,Nasdaq:ANNX,0,2021-01-01
1528129,NYSE:VTLE,24.18,2021-01-01
1528356,NYSE:GNE,7.79,2021-01-01
1528396,NYSE:GWRE,132.54,2021-01-01
1528437,NYSE:BTT,25.5,2021-01-01
1528465,,0,2021-01-01
1528557,NYSE:CVRS,0,2021-01-01
1528558,NYSE:RSE,0,2021-01-01
1528610,NASDAQ:PBCP,0,2021-01-01
1528752,,0,2021-01-01
1528811,NYSE:VGI,11.96,2021-01-01
1528837,,0,2021-01-01
1528849,NYSE:RH,489.61,2021-01-01
1528930,Nasdaq:FRG,0,2021-01-01
1528988,NYSE:BUI,25.78,2021-01-01
1529113,Nasdaq:INPX,8250,2021-01-01
1529192,NYSE:VIPS,29.07,2021-01-01
1529377,NYSE:ACRE,11.8,2021-01-01
1529390,BATS:VAMO,20.97,2021-01-01
1529463,NYSE:FTSI,0,2021-01-01
1529628,Nasdaq:SND,2.04,2021-01-01
1529864,NYSE:ENVA,26.38,2021-01-01
1529979,,0,2021-01-01
1530238,Nasdaq:YY,80.29,2021-01-01
1530249,Nasdaq:FSBW,30,2021-01-01
1530721,NYSE:CPRI,44.78,2021-01-01
1530766,Nasdaq:BSGM,0,2021-01-01
1530804,NYSE:TROX,15.04,2021-01-01
1530950,NYSE:POST,65.63,2021-01-01
1531031,Nasdaq:ESQ,21.06,2021-01-01
1531048,Nasdaq:NARI,81.07,2021-01-01
1531152,NYSE:BJ,38.85,2021-01-01
1531375,NYSE:TFG,0,2021-01-01
1531476,NASDAQ:REYN,30.58,2021-01-01
1531477,OTC:HADV,0,2021-01-01
1532063,NASDAQ:ESRX,0,2021-01-01
1532079,,0,2021-01-01
1532286,NYSE:NINE,2.73,2021-01-01
1532390,Nasdaq:WTER,0,2021-01-01
1532543,NASDAQ:EVRYQ,0,2021-01-01
1532619,AMEX:PW,0,2021-01-01
1532750,,0,2021-01-01
1532930,,0,2021-01-01
1532961,Nasdaq:NVEE,91.67,2021-01-01
1533040,Nasdaq:PHIO,34.32,2021-01-01
1533232,NYSE:BEP,48.82,2021-01-01
1533454,NYSE:NTI,0,2021-01-01
1533526,NYSE:BRSS,0,2021-01-01
1533615,NYSE:GMRE,12.64,2021-01-01
1533635,Nasdaq:TPST,24.3,2021-01-01
1533743,Nasdaq:PCSA,148.6,2021-01-01
1533924,NYSE:AMPY,1.64,2021-01-01
1533932,NYSE:VNTV,0,2021-01-01
1533933,NASDAQ:PSDO,0,2021-01-01
1533998,Nasdaq:DRIO,19.76,2021-01-01
1534120,Nasdaq:AVTX,8380.8,2021-01-01
1534126,NYSE:GLOG,0,2021-01-01
1534133,Nasdaq:CALC,359.38,2021-01-01
1534154,Nasdaq:AUID,40.8,2021-01-01
1534248,Nasdaq:CMMB,34.88,2021-01-01
1534287,NYSE:BIOA,0,2021-01-01
1534293,NYSE:SMM,0,2021-01-01
1534504,NYSE:PBF,6.99,2021-01-01
1534525,Nasdaq:XBIO,23,2021-01-01
1534675,NYSE:TGLS,6.97,2021-01-01
1534701,NYSE:PSX,71.86,2021-01-01
1534708,Nasdaq:EAST,27.2,2021-01-01
1534880,NYSE:ISD,14.87,2021-01-01
1534992,Nasdaq:FRGI,0,2021-01-01
1535031,NYSE:TUMI,0,2021-01-01
1535379,NYSE:CLDR,0,2021-01-01
1535527,Nasdaq:CRWD,221.47,2021-01-01
1535929,NYSE:VOYA,61.12,2021-01-01
1535955,NASDAQ:LPCN,24.82,2021-01-01
1536035,,0,2021-01-01
1536196,AMEX:CANF,0,2021-01-01
1536577,,0,2021-01-01
1537028,NYSE:ICD,3.87,2021-01-01
1537054,Nasdaq:GOGO,10.12,2021-01-01
1537063,NYSE:BOXC,0,2021-01-01
1537137,AMEX:SLI,0,2021-01-01
1537667,NASDAQ:SIR,0,2021-01-01
1537917,NASDAQ:TYME,0,2021-01-01
1537951,,0,2021-01-01
1538123,,0,2021-01-01
1538217,Nasdaq:SRAX,0,2021-01-01
1538263,Nasdaq:HTBI,21.2,2021-01-01
1538375,NYSE:LXFT,0,2021-01-01
1538716,Nasdaq:OPRT,18.34,2021-01-01
1538789,,0,2021-01-01
1538847,AMEX:GLDG,0,2021-01-01
1538849,NYSE:CAPL,17.04,2021-01-01
1538927,NASDAQ:FMTX,0,2021-01-01
1538990,NYSE:STOR,0,2021-01-01
1539029,Nasdaq:CLSD,3.6,2021-01-01
1539042,NASDAQ:CBDE,0,2021-01-01
1539190,NYSE:SPPP,0,2021-01-01
1539337,NYSE:JRI,13.47,2021-01-01
1539638,Nasdaq:TFIN,59.21,2021-01-01
1539838,Nasdaq:FANG,56.79,2021-01-01
1539894,OTC:AFHIF,0,2021-01-01
1540013,Nasdaq:QIPT,5.24,2021-01-01
1540159,Nasdaq:EDSA,32.34,2021-01-01
1540184,NYSE:MDLA,0,2021-01-01
1540400,NASDAQ:EOPN,0,2021-01-01
1540729,NYSE:FELP,0,2021-01-01
1540755,NYSE:PLAN,0,2021-01-01
1540947,NYSE:EQM,0,2021-01-01
1541119,Nasdaq:SFBC,31.56,2021-01-01
1541157,Nasdaq:AKTX,39,2021-01-01
1541401,NYSE:ESRT,9.06,2021-01-01
1542335,,0,2021-01-01
1543151,NYSE:UBER,56.13,2021-01-01
1543199,,0,2021-01-01
1543268,Nasdaq:BETS,0,2021-01-01
1543395,,0,2021-01-01
1543418,NYSE MKT:TMQ,0,2021-01-01
1543643,NASDAQ:CUNB,0,2021-01-01
1544116,NASDAQ:DRTX,0,2021-01-01
1544175,,0,2021-01-01
1544206,Nasdaq:CGBD,10.83,2021-01-01
1544227,NASDAQ:TPST,24.3,2021-01-01
1544229,NYSE:EGL,0,2021-01-01
1544856,NYSE:CNCO,0,2021-01-01
1545158,NASDAQ:KRFT,0,2021-01-01
1545236,,0,2021-01-01
1545391,NYSE:TCPI,0,2021-01-01
1545654,NYSE:ALEX,16.91,2021-01-01
1545772,Nasdaq:BPYPM,24.59,2021-01-01
1545841,,0,2021-01-01
1545851,NYSE:CPG,0,2021-01-01
1546066,NYSE:PBA,26.99,2021-01-01
1546148,NYSE:FNFV,0,2021-01-01
1546296,Nasdaq:IPDN,4.54,2021-01-01
1546381,NASDAQ:RLJE,0,2021-01-01
1546383,Nasdaq:JXJT,32.4,2021-01-01
1546417,Nasdaq:BLMN,20.57,2021-01-01
1546429,NYSE:BGB,12.62,2021-01-01
1546640,NYSE:ADT,8.4,2021-01-01
1546652,NYSE:OUNZ,0,2021-01-01
1547063,NYSE:TAM,0,2021-01-01
1547158,NYSE:NDP,14.53,2021-01-01
1547282,NYSE:BKW,0,2021-01-01
1547341,NYSE:CTR,16.25,2021-01-01
1547432,,0,2021-01-01
1547459,NYSE:NGVC,14.16,2021-01-01
1547546,NYSE:LFT,3.15,2021-01-01
1547635,,0,2021-01-01
1547638,,0,2021-01-01
1547903,Nasdaq:NMIH,24.29,2021-01-01
1547994,NYSE:JPI,23.93,2021-01-01
1548106,,0,2021-01-01
1548187,NASDAQ:SOLY,0,2021-01-01
1548309,NASDAQ:SHOS,0,2021-01-01
1548717,NYSE:LDP,25.55,2021-01-01
1548981,NYSE:ARPI,0,2021-01-01
1549084,NASDAQ:EKSO,6.5,2021-01-01
1549107,NYSE:MANU,17.03,2021-01-01
1549346,NYSE:SSTK,68.22,2021-01-01
1549595,Nasdaq:NRIX,35.62,2021-01-01
1549686,,0,2021-01-01
1549719,,0,2021-01-01
1549756,,0,2021-01-01
1549802,Nasdaq:JD,87.92,2021-01-01
1549848,NYSE:HCLP,0,2021-01-01
1549872,NASDAQ:CNSI,0,2021-01-01
1549922,NYSE:SMLP,0,2021-01-01
1549966,Nasdaq:SAMG,15.02,2021-01-01
1550603,Nasdaq:MLVF,0,2021-01-01
1550695,Nasdaq:PFMT,0.92,2021-01-01
1550910,NASDAQ:SRSC,0,2021-01-01
1550935,NASDAQ:FTEO,0,2021-01-01
1551040,NYSE:EDF,8.2,2021-01-01
1551060,NASDAQ:QUNR,0,2021-01-01
1551152,NYSE:ABBV,106.71,2021-01-01
1551182,NYSE:ETN,129.09,2021-01-01
1551306,Nasdaq:PGNY,45.26,2021-01-01
1551901,NYSE:SCM,10.32,2021-01-01
1551975,,0,2021-01-01
1551986,Nasdaq:NMTR,0,2021-01-01
1552000,NYSE:MPLX,23.96,2021-01-01
1552033,NYSE:TRU,94.44,2021-01-01
1552198,Nasdaq:WHF,13.5,2021-01-01
1552275,NYSE:SUN,28.85,2021-01-01
1552451,NASDAQ:MYOK,0,2021-01-01
1552670,Nasdaq:TAOP,30,2021-01-01
1552700,,0,2021-01-01
1552795,NASDAQ:BNTCW,0,2021-01-01
1552797,NYSE:DKL,31.87,2021-01-01
1552800,Nasdaq:TTSH,4.45,2021-01-01
1552890,NYSE:JMI,0,2021-01-01
1553023,NASDAQ:CONE,0,2021-01-01
1553079,NYSE:ESBA,0,2021-01-01
1553326,NASDAQ:WBB,0,2021-01-01
1553467,NYSE:SDLP,0,2021-01-01
1553643,Nasdaq:RLMD,35.2,2021-01-01
1553788,AMEX:SBEV,0,2021-01-01
1553846,Nasdaq:RDHL,343.6,2021-01-01
1554625,,0,2021-01-01
1554697,NYSE:GHY,14.44,2021-01-01
1554859,Nasdaq:SMLR,93,2021-01-01
1554875,NASDAQ:TNTR,0,2021-01-01
1555039,NYSE:RESI,0,2021-01-01
1555074,AMEX:AAMC,0,2021-01-01
1555177,,0,2021-01-01
1555279,Nasdaq:MASS,54.81,2021-01-01
1555280,NYSE:ZTS,167,2021-01-01
1555492,,0,2021-01-01
1555515,Nasdaq:MBIN,25.8,2021-01-01
1555538,NYSE:SXCP,0,2021-01-01
1555887,NYSE:RYCE,0,2021-01-01
1556263,Nasdaq:SYRS,113.8,2021-01-01
1556266,Nasdaq:BYU,422.5,2021-01-01
1556336,NYSE:FEI,0,2021-01-01
1556364,NYSE:ORM,0,2021-01-01
1556593,NYSE:RITM,9.68,2021-01-01
1556727,Nasdaq:FNWB,17.49,2021-01-01
1556739,Nasdaq:THRY,13.91,2021-01-01
1556766,NYSE:ALDW,0,2021-01-01
1556884,,0,2021-01-01
1557142,NASDAQ:KDMN,0,2021-01-01
1557255,NYSE:SBY,0,2021-01-01
1557523,NYSE:PGZ,12.26,2021-01-01
1557746,Nasdaq:ACRS,6.49,2021-01-01
1557860,NYSE:GLOB,217.76,2021-01-01
1557883,NASDAQ:DERM,0,2021-01-01
1557915,NYSE:NID,0,2021-01-01
1558583,Nasdaq:FUV,0,2021-01-01
1558629,NYSE:PDX,8.85,2021-01-01
1558633,,0,2021-01-01
1558773,BATS:JEMA,56.87,2021-01-01
1558785,NYSE:CVRR,0,2021-01-01
1559053,Nasdaq:PRTA,12.67,2021-01-01
1559720,Nasdaq:ABNB,151.27,2021-01-01
1559909,NASDAQ:HCAPL,0,2021-01-01
1559991,NYSE:DFP,28.25,2021-01-01
1559998,Nasdaq:VINO,0,2021-01-01
1560186,NYSE:NADL,0,2021-01-01
1560241,Nasdaq:GTHX,17.63,2021-01-01
1560258,Nasdaq:ECOR,0,2021-01-01
1560327,Nasdaq:RPD,85.8,2021-01-01
1560385,NASDAQ:LSXMB,0,2021-01-01
1560443,,0,2021-01-01
1560672,NYSE:EARN,12.7,2021-01-01
1561032,NASDAQ:HTIBP,23.51,2021-01-01
1561387,NASDAQ:BFYT,0,2021-01-01
1561550,Nasdaq:DDOG,96.64,2021-01-01
1561551,,0,2021-01-01
1561566,NASDAQ:QIWI,10.42,2021-01-01
1561603,NYSE:SKLZ,445.2,2021-01-01
1561627,NASDAQ:XONE,0,2021-01-01
1561660,NASDAQ:PEGI,0,2021-01-01
1561680,NYSE:TPH,18.98,2021-01-01
1561694,,0,2021-01-01
1561743,NASDAQ:KIN,0,2021-01-01
1561865,,0,2021-01-01
1561894,NYSE:HASI,68.73,2021-01-01
1561921,Nasdaq:TELA,15.89,2021-01-01
1561964,NYSE:TEP,0,2021-01-01
1562039,NYSE:CAPL,17.04,2021-01-01
1562051,AMEX:NML,0,2021-01-01
1562214,NASDAQ:ZAIS,0,2021-01-01
1562401,NYSE:AMH,29.75,2021-01-01
1562463,Nasdaq:INBK,30.06,2021-01-01
1562476,NYSE:TMHC,25.78,2021-01-01
1562594,,0,2021-01-01
1562767,NYSE:NETS,0,2021-01-01
1562818,NYSE:BIT,17.23,2021-01-01
1562834,NYSE:BOI,0,2021-01-01
1563291,NASDAQ:AGZD,23.59,2021-01-01
1563407,NYSE:SFS,0,2021-01-01
1563411,NYSE:CSTM,14.69,2021-01-01
1563568,Nasdaq:EVTV,7.49,2021-01-01
1563577,Nasdaq:GRTX,0,2021-01-01
1563665,NASDAQ:HART,0,2021-01-01
1563696,NYSE:ETX,22.83,2021-01-01
1563699,NASDAQ:COVS,0,2021-01-01
1563855,OTC:SPHS,0,2021-01-01
1563880,Nasdaq:TRVI,2.91,2021-01-01
1564180,NYSE:KNOP,16.11,2021-01-01
1564216,NYSE:MIE,0,2021-01-01
1564406,NYSE:OSH,0,2021-01-01
1564408,NYSE:SNAP,52.44,2021-01-01
1564538,,0,2021-01-01
1564584,NYSE:NID,0,2021-01-01
1564618,Nasdaq:IBTX,68.02,2021-01-01
1564708,NASDAQ:NWS,18.74,2021-01-01
1564709,OTC:THST,0,2021-01-01
1564824,Nasdaq:ALLK,127.5,2021-01-01
1564902,NYSE:PRKS,33.48,2021-01-01
1565025,NYSE:ABEV,2.99,2021-01-01
1565228,Nasdaq:VISL,35.2,2021-01-01
1565337,NYSE:TXTR,0,2021-01-01
1565381,NYSE:DMB,14.05,2021-01-01
1566044,Nasdaq:VYNE,119.52,2021-01-01
1566049,NYSE:ADHD,0,2021-01-01
1566373,Nasdaq:FSTX,0,2021-01-01
1566388,NYSE:DSL,16.73,2021-01-01
1566469,Nasdaq:NH,0,2021-01-01
1566610,Nasdaq:GSD,70,2021-01-01
1566826,Nasdaq:LGMK,330,2021-01-01
1566844,NASDAQ:MZOR,0,2021-01-01
1566897,NYSE:DRII,0,2021-01-01
1567094,NYSE:CNHI,0,2021-01-01
1567345,NASDAQ:HMTV,0,2021-01-01
1567514,Nasdaq:ITCI,33.23,2021-01-01
1567529,Nasdaq:KMDA,6.63,2021-01-01
1567569,NYSE:FPF,22.98,2021-01-01
1567683,NYSE:CWEN,36.52,2021-01-01
1567892,OTC:MNKTQ,0,2021-01-01
1567900,Nasdaq:BLBX,0,2021-01-01
1568066,,0,2021-01-01
1568079,,0,2021-01-01
1568100,NYSE:PD,42.01,2021-01-01
1568162,Nasdaq:RTL,0,2021-01-01
1568292,NYSE:IVH,0,2021-01-01
1568319,,0,2021-01-01
1568385,OTC:BMTM,0,2021-01-01
1568832,NYSE:RCAP,0,2021-01-01
1569187,NYSE:AHH,11.26,2021-01-01
1569391,,0,2021-01-01
1569650,Nasdaq:OZK,35.21,2021-01-01
1569994,Nasdaq:WSBF,19.64,2021-01-01
1570318,NYSE:CBA,0,2021-01-01
1570562,Nasdaq:EOLS,3.86,2021-01-01
1570585,Nasdaq:LBTYA,27,2021-01-01
1570827,Nasdaq:VCTR,23.27,2021-01-01
1571088,NASDAQ:MWRX,0,2021-01-01
1571123,Nasdaq:SAIC,95.56,2021-01-01
1571283,NYSE:REXR,46.71,2021-01-01
1571329,Nasdaq:LRFC,14.37,2021-01-01
1571498,NASDAQ:EPZM,0,2021-01-01
1571776,NYSE:CHMI,8.99,2021-01-01
1571934,Nasdaq:SNPX,163,2021-01-01
1571949,NYSE:ICE,115.81,2021-01-01
1571996,NYSE:DELL,38.62,2021-01-01
1572280,NYSE:ARMF,0,2021-01-01
1572334,Nasdaq:VABK,28.55,2021-01-01
1572446,BATS:FIBR,102.23,2021-01-01
1572552,NYSE:AST,0,2021-01-01
1572621,NYSE:AENZ,0,2021-01-01
1572684,NYSE:UCP,0,2021-01-01
1572694,NYSE:GSBD,18.77,2021-01-01
1572910,NYSE:PSXP,0,2021-01-01
1573097,NASDAQ:HDS,0,2021-01-01
1573166,,0,2021-01-01
1573221,Nasdaq:REAL,23.5,2021-01-01
1573312,NYSE:JPW,0,2021-01-01
1573516,NYSE:MUSA,129.5,2021-01-01
1573698,NYSE:EFF,0,2021-01-01
1574085,NYSE:BHR,4.88,2021-01-01
1574135,,0,2021-01-01
1574197,NYSE:FPH,5.8,2021-01-01
1574232,Nasdaq:ADXN,210.2,2021-01-01
1574235,Nasdaq:PULM,26.6,2021-01-01
1574460,NYSE:STRP,0,2021-01-01
1574532,NYSE:WCIMQ,0,2021-01-01
1574565,Nasdaq:EVGN,5.15,2021-01-01
1574596,NYSE:NWHM,0,2021-01-01
1574648,NYSE:ATHL,0,2021-01-01
1574676,,0,2021-01-01
1574774,NASDAQ:BEAT,0,2021-01-01
1574815,NASDAQ:BMCH,0,2021-01-01
1574963,NYSE:WPT,0,2021-01-01
1575051,NYSE:SIRE,0,2021-01-01
1575360,,0,2021-01-01
1575434,Nasdaq:VERY,9.75,2021-01-01
1575515,Nasdaq:SFM,19.63,2021-01-01
1575571,NYSE:TVL,0,2021-01-01
1575599,,0,2021-01-01
1575771,NYSE:EGIF,0,2021-01-01
1575793,Nasdaq:WATT,49.8,2021-01-01
1575828,NYSE:XPRO,19.02,2021-01-01
1575879,NASDAQ:CACQ,0,2021-01-01
1575965,Nasdaq:GLPI,41.74,2021-01-01
1575969,NYSE:AVH,0,2021-01-01
1575988,NASDAQ:EAGLW1,0,2021-01-01
1576018,NYSE:SPNT,10,2021-01-01
1576044,NYSE:QEPM,0,2021-01-01
1576169,Nasdaq:BNFT,0,2021-01-01
1576263,Nasdaq:MRTX,0,2021-01-01
1576280,Nasdaq:GH,138.36,2021-01-01
1576340,NYSE:CEN,0,2021-01-01
1576427,Nasdaq:CRTO,19.96,2021-01-01
1576789,Nasdaq:WIX,252.48,2021-01-01
1576914,NYSE:MIXT,0,2021-01-01
1576940,NYSE:CCS,44.6,2021-01-01
1576942,Nasdaq:SFIX,57.8,2021-01-01
1577095,NYSE:MYCC,0,2021-01-01
1577368,NYSE:QTTTP,0,2021-01-01
1577437,NYSE:ASC,3.48,2021-01-01
1577526,NYSE:AI,133.58,2021-01-01
1577552,NYSE:BABA,226.9,2021-01-01
1577670,NYSE:LADR,9.91,2021-01-01
1577791,NASDAQ:OCSI,0,2021-01-01
1577916,Nasdaq:PINC,37.42,2021-01-01
1578318,NYSE:EVHC,0,2021-01-01
1578348,Nasdaq:ICMB,4.82,2021-01-01
1578453,NYSE:DLNG,2.56,2021-01-01
1578620,NASDAQ:ABDC,0,2021-01-01
1578685,NYSE:MEP,0,2021-01-01
1578732,NYSE:MMI,37.78,2021-01-01
1578735,NASDAQ:NTTNP,0,2021-01-01
1578776,NASDAQ:PBIP,0,2021-01-01
1578809,NASDAQ:ENZY,0,2021-01-01
1578845,,0,2021-01-01
1578932,NYSE:OCIP,0,2021-01-01
1578987,Nasdaq:BANX,19.78,2021-01-01
1579157,NYSE:VNCE,7.11,2021-01-01
1579214,NYSE:EEX,5.11,2021-01-01
1579241,NYSE:ALLE,120.4,2021-01-01
1579252,NASDAQ:QPACW,0,2021-01-01
1579298,NYSE:BURL,264.09,2021-01-01
1579428,Nasdaq:AXSM,77.81,2021-01-01
1579471,NYSE:SFR,0,2021-01-01
1579684,NYSE:GCI,3.5,2021-01-01
1579695,NASDAQ:BITI,0,2021-01-01
1579733,Nasdaq:VITL,27.53,2021-01-01
1579762,NYSE:GMZ,0,2021-01-01
1579823,,0,2021-01-01
1579877,NYSE:OUT,19.67,2021-01-01
1579910,NASDAQ:RESN,0,2021-01-01
1580063,Nasdaq:BIOR,152.5,2021-01-01
1580149,Nasdaq:BIVI,25.01,2021-01-01
1580156,NASDAQ:HMHC,0,2021-01-01
1580167,NASDAQ:VXDN,0,2021-01-01
1580185,NYSE:JGW,0,2021-01-01
1580345,NYSE:TPVG,13.31,2021-01-01
1580608,NYSE:SC,0,2021-01-01
1580670,Nasdaq:LGIH,104.35,2021-01-01
1580732,,0,2021-01-01
1580808,NYSE:ATEN,9.94,2021-01-01
1580864,Nasdaq:VRM,3328,2021-01-01
1580905,NYSE:IBP,112.89,2021-01-01
1581068,NYSE:BRX,16.26,2021-01-01
1581091,NYSE:RMAX,37.77,2021-01-01
1581280,Nasdaq:TWST,156.97,2021-01-01
1581607,NASDAQ:ROIQ,0,2021-01-01
1581641,NASDAQ:TUTI,0,2021-01-01
1581720,NASDAQ:LOXO,0,2021-01-01
1581804,NYSE:NVGS,10.47,2021-01-01
1581908,NYSE:WNRL,0,2021-01-01
1581934,NASDAQ:ACSF,0,2021-01-01
1581990,NASDAQ:PAGP,10.05,2021-01-01
1582086,NYSE:BCRH,0,2021-01-01
1582313,Nasdaq:XENE,15.27,2021-01-01
1582484,,0,2021-01-01
1582554,AMEX:MTNB,0,2021-01-01
1582568,NYSE:PBFX,0,2021-01-01
1582581,Nasdaq:VJET,0,2021-01-01
1582616,NYSE:NCFT,0,2021-01-01
1582817,NYSE:JMLP,0,2021-01-01
1582966,NYSE:CQH,0,2021-01-01
1582982,Nasdaq:CCLD,26.75,2021-01-01
1583001,NYSE:FSLF,0,2021-01-01
1583103,NYSE:VLP,0,2021-01-01
1583107,Nasdaq:TBPH,17.12,2021-01-01
1583513,NASDAQ:STGG,0,2021-01-01
1583648,Nasdaq:PIRS,222.4,2021-01-01
1583744,NYSE:ARCX,0,2021-01-01
1583771,Nasdaq:HEPA,41.6,2021-01-01
1583994,NYSE:DOC,28.42,2021-01-01
