CIK,"('exchange_and_symbol', 'variation_0')",stock_price_at_prediction_date
919567,AMEX:RCG,0
919628,NYSE:CKR,0
919708,NYSE:KST,0
919745,NASDAQ:DARA,0
919808,NYSE:APF,0
919864,Nasdaq:FNWD,36.6
919871,,0
919893,NYSE:TDF,9.93
919956,NASDAQ:DVCR,0
919991,,0
920112,Nasdaq:HTLF,45.57
920148,NYSE:LH,192.05
920173,NASDAQ:FPAMQ,0
920317,,0
920321,NYSE:CVO,0
920371,NYSE:SSD,83.11
920424,NYSE:ITG,0
920427,NASDAQ:UNTY,26.86
920448,NASDAQ:BVSN,0
920522,NYSE:ESS,257.52
920532,NASDAQ:PNTR,0
920617,,0
920760,NYSE:LEN,78.47
920986,,0
920990,NASDAQ:INFO1,0
921051,NASDAQ:THRD,17
921082,NYSE:HIW,30.3
921112,NYSE:LPT,0
921114,AMEX:ARMP,0
921183,Nasdaq:HMNF,23.25
921299,Nasdaq:FGEN,11.98
921500,NYSE:CGX,0
921503,NYSE:BTH,0
921547,NASDAQ:HEOP,0
921557,Nasdaq:RBCAA,41.22
921582,NYSE:IMAX,15.48
921638,Nasdaq:SSRM,14.02
921671,NYSE:GGT,7
921691,NYSE:KCP,0
921738,Nasdaq:PENN,31.41
921742,,0
921825,NYSE:FR,50.07
921847,NASDAQ:HCBK,0
921919,NYSE:IRS,4.5
922224,NYSE:PPL,29.35
922247,Nasdaq:CYTH,1.79
922358,NYSE:FGP,0
922475,NYSE:ESI,18.56
922487,NASDAQ:RBPAA,0
922621,Nasdaq:ERIE,224.38
922717,NASDAQ:CHDX,0
922863,NASDAQ:QLTY,0
922864,NYSE:AIV,8.85
923118,NYSE:HME,0
923120,NYSE:GBX,28.89
923139,Nasdaq:FFIC,21.1
923144,,0
923284,NYSE:IRC,0
923601,Nasdaq:MICS,5.83
923603,NYSE:FCH,0
923796,NYSE:GEO,8.18
923899,,0
924095,OTC:WSCC,0
924168,Nasdaq:EFOI,4.86
924383,Nasdaq:GNSS,2.86
924505,,0
924613,NYSE:NOK,4.68
924654,,0
924717,Nasdaq:SRDX,30.51
924719,Nasdaq:SMID,25.36
924805,Nasdaq:FRHC,55.05
924822,NYSE:MLR,22.65
924829,,0
924901,NYSE:VRE,13.59
924940,NASDAQ:DTPI,0
925261,,0
925464,NASDAQ:SBKC,0
925528,Nasdaq:HDSN,7.91
925645,NASDAQ:CETV,0
925683,NYSE:BTO,35.1
925732,,0
925741,NASDAQ:BCDAW,30.3
926042,NYSE:TTM,0
926134,,0
926282,Nasdaq:ADTN,18.3
926326,Nasdaq:OMCL,92.98
926423,Nasdaq:MIND,7.65
926479,,0
926617,Nasdaq:AWH,7.07
926771,NYSE:TRR,0
926844,OTC:FBDS,0
926864,,0
927003,Nasdaq:AEIS,84.8
927066,NYSE:DVA,93.01
927355,Nasdaq:TESS,0
927417,,0
927628,NYSE:COF,102.48
927653,NYSE:MCK,348.95
927693,NASDAQ:DFZ,0
927720,,0
927807,NASDAQ:IBCA,0
927829,,0
927968,NYSE:IND,0
927971,NYSE:BMO,96.34
928022,NYSE:CPE,0
928054,NYSE:FTK,6.48
928340,Nasdaq:CWCO,18.01
928366,,0
928421,NASDAQ:MTSN,0
928465,AMEX:DIT,0
928592,NASDAQ:PVFC,0
928658,Nasdaq:CVLG,28.66
928876,Nasdaq:TSEM,44.81
929008,NYSE:WCC,129.98
929186,NYSE:FMR,0
929351,,0
929545,NASDAQ:CDORO,0
929846,,0
929869,NYSE:RELX,25.53
929872,NYSE:ENL,0
929887,NASDAQ:APOL,0
929994,NYSE:ALC,67.07
930157,NYSE:RTO,29.93
930236,NYSE:RWT,7.29
930309,NYSE:DEG,0
930405,NASDAQ:LSBI,0
930420,Nasdaq:KFRC,0
930481,,0
930553,,0
930600,,0
930775,OTC:ECIA,0
930828,NYSE:TRF,0
931015,NYSE:PII,109.94
931059,NASDAQ:RNVAZ,0
931085,,0
931131,,0
931148,NYSE:EAF,4.85
931151,,0
931427,NYSE:TGS,8.03
931584,Nasdaq:USAP,7.5
931948,NYSE:SWC,0
932111,NASDAQ:MCRL,0
932372,,0
932470,NYSE:TEO,4.51
932628,NYSE:APU,0
932695,NYSE:CYD,7.88
932696,Nasdaq:NSIT,84.93
932781,Nasdaq:FCCO,17.97
932787,NYSE:STM,36.12
932872,NYSE:SJR,0
933034,Nasdaq:STRT,23.47
933036,Nasdaq:UPBD,24.81
933136,Nasdaq:COOP,44.07
933141,NASDAQ:IBKCN,0
933157,NYSE:AOGSQ,0
933267,NYSE:IRS,4.5
933405,NASDAQ:ATAC,0
933590,NASDAQ:YCB,0
933730,NYSE:MVL,0
933738,Nasdaq:ENG,11.44
933955,,0
933972,Nasdaq:SCWO,2.83
933974,Nasdaq:AZTA,49.6
934203,,0
934280,,0
934299,NASDAQ:HILL,0
934306,NASDAQ:CVNSQ,0
934538,NYSE:TSH,0
934547,NASDAQ:BKYF,0
934548,NASDAQ:NMFS,0
934549,Nasdaq:ACTG,4.21
934648,NYSE:TRK,0
934936,,0
935016,,0
935036,Nasdaq:ACIW,21.95
935419,Nasdaq:RICK,70.15
935494,Nasdaq:NATI,0
935703,Nasdaq:DLTR,142.91
936340,NYSE:DTB,130.9
936395,NYSE:CIEN,41.23
936402,NASDAQ:SHPG,0
936446,,0
936468,NYSE:LMT,416.52
936498,NYSE:DOW,46.74
936528,Nasdaq:WAFD,31.93
936958,NYSE:MDY,0
937015,,0
937098,NYSE:TNET,77.75
937556,Nasdaq:MASI,152.72
937941,NASDAQ:PCMI,0
937966,Nasdaq:ASML,471.11
938323,NYSE:PSO,10.24
938578,,0
939767,Nasdaq:EXEL,16.92
939930,NYSE:PYX,0
940298,,0
940332,NASDAQ:ANAD,0
940942,Nasdaq:HUBG,36.42
940944,NYSE:DRI,132.53
941138,NYSE:UNS,0
941221,NYSE:ICL,8.62
941513,,0
941548,NYSE:CAM,0
941604,NASDAQ:OUTR,0
941685,OTC:IWSY,0
941775,,0
942126,Nasdaq:TAIT,3.84
942359,BATS:PBUS,38.83
943003,NYSE:AGU,0
943034,NASDAQ:ISNS,0
943110,NASDAQ:CRRS,0
943117,NASDAQ:SURW,0
943452,NYSE:WAB,88.76
943756,NASDAQ:DIGX,0
943819,NYSE:RMD,224.26
943861,NYSE MKT:GDP,0
943897,NYSE:BWY,0
944075,Nasdaq:SCKT,2.49
944148,NYSE:CBZ,45.59
944163,,0
944314,NYSE:LSI,0
944480,Nasdaq:GVP,10.8
944508,NASDAQ:SNAK,0
944537,,0
944695,NYSE:THGA,138.13
944745,Nasdaq:CIVB,21.15
944809,Nasdaq:OPK,1.97
945114,NYSE:GIC,28.97
945379,,0
945382,NYSE:CUL,0
945394,Nasdaq:SVC,6.71
945436,NYSE:SUNE,0
945532,NASDAQ:USAB,0
945699,NASDAQ:IXYS,0
945725,,0
945734,,0
945764,NYSE:DEN,0
945841,Nasdaq:POOL,338.47
945983,Nasdaq:CLMB,28.1
946394,AMEX:ELLO,0
946454,AMEX:FGH,0
946486,Nasdaq:WINT,306.9
946492,,0
946563,AMEX:RVP,0
946581,Nasdaq:TTWO,125.08
946644,AMEX:AIM,0
946647,NASDAQ:PFC,27.09
946673,Nasdaq:BANR,62.3
946823,,0
946936,Nasdaq:DSWL,3.17
947263,NYSE:TD,66.67
947397,NASDAQ:ESLRQ,0
947484,Nasdaq:ACGL,47.48
947559,Nasdaq:FBMS,0
947661,NASDAQ:DDRX,0
948072,,0
948086,NYSE:PAS,0
948263,,0
948320,Nasdaq:LFMD,13.9
948642,NYSE:TI,0
948708,Nasdaq:SMSI,21.52
948846,NYSE:AAI,0
948850,NASDAQ:CITP,0
949039,NYSE:DO,7.43
949157,Nasdaq:CENX,7.65
949158,NASDAQ:CRAY,0
949228,,0
949335,,0
949373,NASDAQ:BAGL,0
949536,NYSE:HTV,0
949699,NASDAQ:PCYC,0
949721,NASDAQ:MRDNW,0
949858,Nasdaq:ACHV,4.34
949870,NYSE:SAM,328.37
949874,NASDAQ:YDNT,0
949961,AMEX:IOR,0
949968,,0
1000045,Nasdaq:NICK,6.93
1000048,,0
1000177,NYSE:NAT,3.51
1000180,NASDAQ:SNDK,0
1000184,NYSE:SAP,84.26
1000209,Nasdaq:MBNKP,25
1000228,Nasdaq:HSIC,72.04
1000230,Nasdaq:OCC,3.88
1000234,NYSE:IMPCQ,0
1000275,NYSE:RY,96.26
1000298,OTC:IMPM,0
1000495,,0
1000623,NYSE:MATV,25.47
1000694,Nasdaq:NVAX,28.43
1000697,NYSE:WAT,290.46
1000753,NYSE:NSP,108.71
1000876,,0
1001082,Nasdaq:DISH,17.03
1001085,NYSE:BAM,39.1
1001115,Nasdaq:GEOS,4.55
1001171,Nasdaq:BYFC,8.8
1001193,,0
1001233,Nasdaq:SGMO,5.31
1001250,NYSE:EL,241.66
1001258,NASDAQ:ASFI,0
1001290,NYSE:BAP,130.11
1001316,Nasdaq:TGTX,6.73
1001385,Nasdaq:NWPX,30.66
1001426,NASDAQ:PSEM,0
1001606,NYSE:BLT,0
1001614,NYSE MKT:REPX,0
1001807,NYSE:TLK,29.79
1001838,NYSE:SCCO,47.36
1001868,NASDAQ:FTGX,0
1001871,,0
1001902,Nasdaq:IVAC,4.75
1001903,,0
1001907,Nasdaq:ASTC,13.78
1002047,Nasdaq:NTAP,67.61
1002119,,0
1002242,NYSE:E,22.61
1002276,,0
1002388,NASDAQ:PCOP,0
1002517,NASDAQ:NUAN,0
1002579,NASDAQ:STAY,0
1002590,NYSE:SGU,8.85
1002638,Nasdaq:OTEX,29.1
1002682,NASDAQ:HRZB,0
1002811,NASDAQ:KNSY,0
1002910,NYSE:AEE,92.3
1003007,NASDAQ:IGOV,38.3
1003078,NYSE:MSM,76.52
1003111,,0
1003201,NASDAQ:MMAC,0
1003214,NASDAQ:SIMG,0
1003226,,0
1003344,NYSE:HW,0
1003515,,0
1003642,NASDAQ:IPXL,0
1003935,Nasdaq:NICE,200.81
1004125,NASDAQ:KSW,0
1004155,NYSE:GAS,0
1004315,NYSE:NGG,60.02
1004411,,0
1004434,NYSE:AMG,125
1004440,NASDAQ:CEGVV,0
1004530,NASDAQ:MPVD,0
1004608,,0
1004650,Nasdaq:NAAC,0
1004673,NASDAQ:EGT,0
1004702,Nasdaq:OCFC,25.36
1004724,NYSE:RHE,0
1004874,,0
1004938,,0
1004945,NASDAQ:LMNS,0
1004969,NYSE:PFFBQ,0
1004980,NYSE:PCGU,13.46
1004989,Nasdaq:SGRP,1.45
1005010,NASDAQ:ARTC,0
1005101,AMEX:MGLD,0
1005201,NASDAQ:DEPO,0
1005210,NYSE:SPH,16.61
1005229,Nasdaq:CMCO,28.92
1005284,Nasdaq:OLED,103.61
1005286,Nasdaq:LFCR,9.44
1005387,NASDAQ:GNSM,0
1005507,NASDAQ:JAXB,0
1005516,Nasdaq:BOSC,2.29
1005653,,0
1005699,NASDAQ:CALL,0
1005731,NYSE:IDT,25.11
1005757,Nasdaq:CSGS,54.62
1005817,AMEX:TMP,0
1005938,,0
1005974,,0
1006045,Nasdaq:IRIX,2.42
1006269,NASDAQ:LORL,0
1006281,AMEX:PLX,0
1006368,,0
1006424,NASDAQ:FFBH,0
1006655,AMEX:EPM,0
1006837,NYSE:VATE,1.31
1006892,NASDAQ:JDAS,0
1007019,Nasdaq:JVA,2.65
1007330,NYSE:PRGX,0
1007587,Nasdaq:KVHI,9.68
1008554,,0
1008586,Nasdaq:STRM,1.38
1008654,NYSE:TUP,8.59
1008817,NASDAQ:SAPE,0
1008848,Nasdaq:ACOR,0
1009001,NYSE:CCJ,28.3
1009244,NASDAQ:CASA1,0
1009356,NASDAQ:SLXP,0
1009386,,0
1009626,NASDAQ:BRCD,0
1009672,NYSE:CRR,0
1009779,NASDAQ:MJRC,0
1009829,Nasdaq:JAKK,22.56
1009891,AMEX:AIRI,0
1010086,Nasdaq:SIGA,11.75
1010247,NASDAQ:FPIC,0
1010470,Nasdaq:PROV,14.53
1010552,NASDAQ:PLCM,0
1010610,NASDAQ:TLCVF,0
1010612,NASDAQ:SYKE,0
1010615,NASDAQ:ATTY,0
1010759,,0
1010775,NYSE:MIR,7.47
1010858,NYSE:FMSA,0
1011006,NASDAQ:YHOO,0
1011064,NYSE:SRZ,0
1011109,NYSE:AIII,0
1011290,NYSE:NDN,0
1011344,,0
1011432,NYSE MKT:CTEK,0
1011509,AMEX:AUMN,0
1011570,NYSE:KNL,0
1011657,NYSE:TIE,0
1011664,NASDAQ:EVSNF,0
1011698,,0
1012019,Nasdaq:RUSHA,33.57
1012100,NYSE:SEE,49.53
1012140,NASDAQ:ONXX,0
1012454,,0
1012477,Nasdaq:AVDL,5.41
1012569,NYSE:ETP,0
1012620,NYSE:GWRU,0
1012623,NASDAQ:IMCC,4.4
1012771,NYSE:FFG,0
1013131,NYSE:BVN,6.42
1013237,NYSE:FDS,446.46
1013272,Nasdaq:NWFL,27.39
1013462,Nasdaq:ANSS,241.43
1013488,Nasdaq:BJRI,27.99
1013554,NASDAQ:PFED,0
1013605,NYSE:PDS,61.57
1013606,NASDAQ:ELGX,0
1013609,NYSE:SKP,0
1013705,,0
1013706,Nasdaq:WHLM,4.18
1013740,,0
1013746,,0
1013761,NYSE:AET,0
1013857,Nasdaq:PEGA,35.58
1013871,NYSE:NRG,44.02
1013880,Nasdaq:TTEC,48.96
1013934,Nasdaq:STRA,63.67
1014383,,0
1014473,Nasdaq:VRSN,176.27
1014507,NASDAQ:SIRO,0
1014672,,0
1014733,NASDAQ:PTSX,0
1014739,NASDAQ:OPCH,31.57
1014763,Nasdaq:AIMD,8.26
1014845,,0
1015155,Nasdaq:CTHR,10.8
1015328,Nasdaq:WTFC,86.81
1015383,Nasdaq:POWW,26
1015593,NASDAQ:RIVR,0
1015647,AMEX:AAU,0
1015650,NYSE:SKM,20.48
1015739,NASDAQ:AWRE,2.02
1015780,NASDAQ:ETFC,0
1015820,NYSE:QGEN,44.91
1015854,,0
1015922,Nasdaq:CHKP,118.15
1016125,NASDAQ:ULTI,0
1016134,,0
1016152,NYSE:CRN,0
1016169,NASDAQ:ATRS,0
1016178,Nasdaq:CARV,5.35
1016281,NYSE:CSV,33.78
1016470,NASDAQ:SRSL,0
1016546,NASDAQ:ALTI,9.9
1016601,,0
1016608,,0
1016613,,0
1016741,,0
1016794,,0
1016838,Nasdaq:RDCM,11.83
1016959,,0
1016965,,0
1017156,,0
1017163,NASDAQ:GEVA,0
1017303,Nasdaq:TACT,4.57
1017413,NYSE:CNQ,26.95
1017440,,0
1017480,Nasdaq:HIBB,57.61
1017491,Nasdaq:SEEL,290.4
1017648,,0
1017673,NYSE:DVD,0
1017712,NASDAQ:HOTT,0
1017793,NASDAQ:SNBC,0
1017907,NYSE:FAC,0
1017968,NASDAQ:EDGW,0
1018003,NYSE:IM,0
1018035,,0
1018074,,0
1018152,NASDAQ:CASL,0
1018164,Nasdaq:WLFC,36.07
1018332,NYSE MKT:ID,0
1018399,Nasdaq:EBTC,30.28
1018522,NYSE:CXR,0
1018705,,0
1018710,,0
1018724,Nasdaq:AMZN,124.66
1018840,NYSE:ANF,16.05
1018848,,0
1018871,,0
1018946,NASDAQ:STNR,0
1018963,NYSE:ATI,31.29
1018979,Nasdaq:AMSF,48.04
1019034,Nasdaq:BKYI,30.78
1019272,NASDAQ:ERS,0
1019361,NASDAQ:RSTI,0
1019654,,0
1019695,NASDAQ:ARQL,0
1019737,NYSE:NCI,0
1019787,,0
1019849,NYSE:PAG,106.94
1019883,,0
1020214,Nasdaq:CERS,3.85
1020265,NASDAQ:TSG,0
1020359,,0
1020416,NYSE:MWW,0
1020569,NYSE:IRM,56.18
1020579,NASDAQ:OMTL,0
1020710,Nasdaq:DXPE,25.96
1020859,NYSE:UNFI,42.14
1020862,,0
1021096,Nasdaq:TRKA,0
1021162,NYSE:TGI,10.25
1021270,NASDAQ:BBQ,0
1021352,,0
1021561,NYSE:NUS,37.78
1021604,NASDAQ:OTIV,0
1021635,NYSE:OGE,41.5
1021860,NYSE:NOV,17.15
1021991,NASDAQ:TISA,0
1022079,NYSE:DGX,125.59
1022191,,0
1022198,,0
1022225,NASDAQ:OPLK,0
1022321,NYSE:GEL,11.55
1022329,,0
1022368,NASDAQ:SHF,0
1022408,Nasdaq:PLUS,43.69
1022437,,0
1022469,NYSE:DEL,0
1022505,OTC:NSCT,0
1022509,,0
1022646,NASDAQ:UPLM,0
1022652,Nasdaq:INSG,24.6
1022671,Nasdaq:STLD,77.19
1022807,,0
1022837,NYSE:SMFG,6.09
1022899,Nasdaq:PTIXW,2.72
1022959,,0
1022964,,0
1022974,,0
1023024,Nasdaq:ANIP,34.65
1023128,NYSE:LAD,239.25
1023131,NYSE:CVD,0
1023313,Nasdaq:FORR,38.1
1023364,NASDAQ:AUTO,0
1023422,,0
1023459,Nasdaq:SLP,53.78
1023512,NYSE:DRD,5.72
1023514,NYSE:HMY,2.17
1023516,,0
1023549,Nasdaq:XTLB,1.45
1023731,Nasdaq:EGHT,4.26
1023734,NYSE:BPZRQ,0
1023745,,0
1023860,NASDAQ:SSFN,0
1023994,Nasdaq:SGBX,22.2
1023996,NYSE:RIC,0
1024022,,0
1024095,,0
1024149,,0
1024305,NYSE:COTY,7.82
1024478,NYSE:ROK,242.16
1024519,NYSE:CNH,12.28
1024628,,0
1024657,NASDAQ:WSTC,0
1024672,Nasdaq:ELTK,3.83
1024678,,0
1024725,NYSE:TEN,0
1024732,NASDAQ:IGTE,0
1024787,,0
1024795,NYSE:HLIO,52.57
1025134,,0
1025378,NYSE:WPC,82.49
1025536,,0
1025573,,0
1025835,Nasdaq:EFSC,47.89
1025996,NYSE:KRC,48.63
1026311,NASDAQ:MMSY,0
1026380,,0
1026655,AMEX:CMT,0
1026662,Nasdaq:CLWT,1.36
1026785,Nasdaq:HIHO,2.35
1026819,,0
1026980,Nasdaq:APWC,1.49
1027108,,0
1027207,NASDAQ:EPIQ,0
1027258,NASDAQ:OKSB,0
1027362,,0
1027552,NYSE:BSAC,15.95
1027664,Nasdaq:ESLT,198.28
1027752,,0
1027838,Nasdaq:TCMD,8.08
1027884,NYSE:CBI,0
1028065,,0
1028087,NASDAQ:ADPI,0
1028122,,0
1028153,,0
1028205,,0
1028215,NYSE:KMG,0
1028318,,0
1028358,,0
1028361,,0
1028442,,0
1028734,NASDAQ:COBZ,0
1028918,Nasdaq:PPBI,33.15
1028954,NASDAQ:SBBX,0
1029023,NASDAQ:SYNM,0
1029125,Nasdaq:PBLA,0
1029142,Nasdaq:DVAX,10.63
1029145,NASDAQ:GOGL,8.5
1029199,Nasdaq:EEFT,87.17
1029581,NASDAQ:MDSY,0
1029730,NYSE:LTS,0
1029744,Nasdaq:SOFO,0
1029784,,0
1029800,NYSE:UBA,0
1030022,NYSE:CLSP,0
1030048,,0
1030058,,0
1030192,AMEX:IDR,0
1030206,NASDAQ:VASC,0
1030339,,0
1030469,NYSE:OFG,27.59
1030471,Nasdaq:UTSI,3.8
1030561,,0
1030653,,0
1030749,NYSE:GLFMQ,0
1030894,NYSE:CLS,9.49
1030997,Nasdaq:WILC,16.47
1031029,NYSE:SRT,0
1031203,NYSE:GPI,161.5
1031235,Nasdaq:SELF,5.65
1031283,NASDAQ:ENTU,0
1031296,NYSE:FE,41.86
1031308,Nasdaq:BSY,33.2
1031316,AMEX:FSP,0
1031516,NASDAQ:MSLI,0
1031623,Nasdaq:GIFI,4.21
1031911,,0
1031951,,0
1032033,Nasdaq:SLM,57.01
1032208,NYSE:SRE,86.47
1032220,NYSE:MMS,58.73
1032761,NASDAQ:KEYN,0
1032975,Nasdaq:LOGI,48.38
1033012,NYSE:FBC,0
1033025,,0
1033032,NASDAQ:SVLF,0
1033767,NYSE:UMC,6.4
1033864,,0
1033905,NASDAQ:LMNX,0
1034054,Nasdaq:SBAC,311.62
1034397,,0
1034592,,0
1034665,NYSE:MHD,11.92
1034669,NASDAQ:FSCI,0
1034670,NYSE:ALV,75.54
1034760,AMEX:WYY,0
1034764,,0
1034842,Nasdaq:RIGL,1.32
1034867,,0
1034957,Nasdaq:CRESW,5.69
1035002,NYSE:VLO,104.67
1035092,Nasdaq:SHBI,18.56
1035201,NYSE:CWT,58.15
1035267,Nasdaq:ISRG,202.21
1035271,,0
1035354,Nasdaq:ELOX,0
1035443,NYSE:ARE,149.02
1035632,,0
1035656,,0
1035700,,0
1035748,NASDAQ:CALD,0
1035770,,0
1035975,,0
1035976,Nasdaq:FNCB,8.25
1035983,NYSE:FIX,102.88
1035985,,0
1036044,Nasdaq:INVE,13.08
1036070,NASDAQ:STEL,0
1036141,NASDAQ:CORV,0
1036188,NASDAQ:QADA,0
1036262,AMEX:INTT,0
1036290,,0
1036296,,0
1036419,,0
1036425,,0
1036584,,0
1036848,AMEX:MPU,0
1036960,NASDAQ:FCS,0
1037016,NASDAQ:NIHD,0
1037038,NYSE:RL,96.27
1037067,,0
1037271,,0
1037330,,0
1037390,Nasdaq:INDT,0
1037540,NYSE:BXP,81.98
1037628,,0
1037643,NASDAQ:PRTK,0
1037646,NYSE:MTD,1204.82
1037676,NYSE:ARCH,128.14
1037737,,0
1037760,NASDAQ:CPHD,0
1037827,,0
1037834,,0
1037868,NYSE:AME,120.53
1037962,NYSE:CGG,0
1037976,NYSE:JLL,164.28
1038074,Nasdaq:SLAB,129.23
1038083,,0
1038133,NASDAQ:HSKA,0
1038143,NYSE:ORAN,10.07
1038186,NYSE:MHN,10.35
1038190,NYSE:MUH,0
1038205,NASDAQ:OZRK,0
1038280,NYSE:TUC,0
1038357,NYSE:PXD,234.85
1038523,NASDAQ:TANNZ,0
1038572,NYSE:CBD,0
1038683,Nasdaq:RYAAY,69.49
1038773,NYSE:SMBK,25.5
1039065,Nasdaq:OSIS,80.09
1039151,NASDAQ:KNDL,0
1039171,NYSE:NTL,0
1039198,,0
1039208,,0
1039280,Nasdaq:NTWK,3.4
1039387,,0
1039399,Nasdaq:FORM,27.19
1039446,,0
1039454,NASDAQ:ISBC,0
1039684,NYSE:OKE,60.9
1039759,,0
1039765,NYSE:ING,9.85
1039828,NYSE:AEL,0
1039889,,0
1040022,,0
1040130,Nasdaq:PETS,20.65
1040161,Nasdaq:PXLW,1.71
1040240,NYSE MKT:IPB,0
1040416,,0
1040470,Nasdaq:AEHR,14.87
1040570,NASDAQ:GEOY,0
1040593,NASDAQ:CRZO,0
1040666,,0
1040719,NYSE:DHCPQ,0
1040799,,0
1040829,NYSE:RHP,86.05
1040850,,0
1040853,,0
1040896,Nasdaq:IDN,2.69
1040956,,0
1040971,NYSE:SLG,47.07
1040973,NASDAQ:MBAY,0
1041024,Nasdaq:RMTI,1.44
1041061,NYSE:YUM,116.16
1041130,NYSE:DIA,0
1041177,,0
1041179,NASDAQ:PBIX,0
1041255,,0
1041318,,0
1041368,Nasdaq:RVSB,6.71
1041379,NASDAQ:PLKI,0
1041429,NASDAQ:ANNB,0
1041514,Nasdaq:LSAK,3.47
1041550,NASDAQ:HFBC,0
1041623,,0
1041652,,0
1041657,Nasdaq:UONE,5.59
1041668,NYSE:ZNH,0
1041792,NYSE:ELP,5.1
1041803,Nasdaq:PSMT,61.67
1041859,Nasdaq:PLCE,37.09
1041934,Nasdaq:EDAP,8.9
1041954,,0
1041970,,0
1042046,NYSE:AFG,130.18
1042068,,0
1042074,Nasdaq:CBAY,0
1042091,,0
1042134,NASDAQ:CHRD,142.41
1042162,,0
1042185,,0
1042187,Nasdaq:CTIB,0.8
1042282,,0
1042291,,0
1042323,,0
1042431,,0
1042521,,0
1042729,Nasdaq:MBWM,32.44
1042776,NYSE:PDM,12.16
1042799,,0
1042810,NYSE:EQY,0
1042893,NYSE:DRQ,22.48
1043000,NYSE:SNDA,21.1
1043082,,0
1043134,,0
1043186,Nasdaq:SLNG,5.26
1043219,NYSE:NLY,24.68
1043236,,0
1043277,Nasdaq:CHRW,105.97
1043310,NASDAQ:STGC,0
1043337,NYSE:SRI,18.71
1043509,NYSE:SAH,47.58
1043533,NYSE:ABVT,0
1043604,NYSE:JNPR,27.31
1043639,,0
1043769,,0
1043892,,0
1043961,NASDAQ:PRPO,19.6
1044391,,0
1044435,,0
1044577,NASDAQ:CPSL,0
1044777,Nasdaq:OSPN,9.75
1044865,,0
1044942,,0
1045080,NASDAQ:LTRY,5.8
1045126,NYSE:MUC,11.32
1045280,,0
1045425,NYSE:RFT,0
1045450,NYSE:EPR,42.06
1045520,NYSE:CM,48.37
1045597,,0
1045598,,0
1045609,NYSE:PLD,112.8
1045739,,0
1045742,Nasdaq:LIVE,29.3
1045769,NYSE:HYC,0
1045810,Nasdaq:NVDA,13.38
1045828,,0
1045829,NYSE:VHS,0
1045986,Nasdaq:FORTY,90.7
1046025,Nasdaq:HFWA,27.7
1046029,NYSE:PGZ,12.22
1046050,Nasdaq:TSBK,27.3
1046102,NYSE:RBA,65.67
1046131,,0
1046179,NYSE:TSM,78.23
1046191,,0
1046203,NASDAQ:GFED,0
1046207,,0
1046257,NYSE:INGR,84.28
1046311,NYSE:CHH,114.26
1046327,NASDAQ:RNWK,0
1046558,,0
1046568,Nasdaq:PRDO,10.88
1046578,,0
1046587,NASDAQ:PEDE,0
1046607,,0
1046692,,0
1046832,,0
1046880,,0
1046995,NYSE MKT:EMAN,0
1047040,NASDAQ:BITE,0
1047073,,0
1047113,,0
1047127,Nasdaq:AMKR,18.36
1047170,NASDAQ:EVBS,0
1047188,,0
1047202,,0
1047262,,0
1047335,AMEX:NHC,0
1047340,NYSE:FDP,25.37
1047406,,0
1047427,,0
1047459,NYSE:PPX,0
1047537,,0
1047600,,0
1047699,NYSE:KG,0
1047714,,0
1047716,NYSE:LFL,0
1047747,,0
1047862,NYSE:ED,98.47
1047884,NYSE:ANH,0
1048044,,0
1048064,NYSE:YZC,0
1048135,,0
1048142,,0
1048268,Nasdaq:IESC,29.23
1048286,Nasdaq:MAR,157.36
1048477,Nasdaq:BMRN,87.7
1048611,,0
1048685,,0
1048693,,0
1048695,Nasdaq:FFIV,148.53
1048740,,0
1048767,,0
1048796,,0
1048911,NYSE:FDX,162.9
1049049,,0
1049129,,0
1049210,,0
1049480,,0
1049502,Nasdaq:MKSI,90.47
1049505,NYSE:UDWKQ,0
1049521,Nasdaq:MRCY,45.7
1049535,,0
1049606,AMEX:CIX,0
1049659,NYSE:SID,2.63
1049758,,0
1049782,Nasdaq:BRKL,12.88
1049889,,0
1049897,,0
1049984,,0
1050007,,0
1050025,,0
1050080,,0
1050132,,0
1050140,Nasdaq:DSGX,67.14
1050167,,0
1050180,,0
1050372,,0
1050377,Nasdaq:CNXN,46.27
1050441,Nasdaq:EGBN,47.27
1050446,Nasdaq:MSTR,206.2
1050504,,0
1050550,,0
1050686,,0
1050690,,0
1050692,,0
1050743,Nasdaq:PGC,34.86
1050776,,0
1050797,Nasdaq:COLM,72.71
1050808,,0
1050825,NYSE:SCS,9.36
1050891,,0
1050894,,0
1050915,NYSE:PWR,141.28
1050992,,0
1050996,,0
1051000,,0
1051003,NYSE:DSU,9.16
1051004,NYSE:MUC,11.32
1051009,,0
1051067,,0
1051114,,0
1051118,,0
1051251,,0
1051285,,0
1051343,Nasdaq:CWBC,18.3
1051357,,0
1051379,,0
1051381,,0
1051430,,0
1051431,,0
1051470,NYSE:CCI,163.42
1051490,,0
1051512,NYSE:TDS,15.58
1051514,Nasdaq:SSKN,9.8
1051556,,0
1051591,,0
1051627,Nasdaq:AXTI,7.75
1051741,NASDAQ:FNFG,0
1051825,,0
1051848,,0
1051871,,0
1051904,,0
1051964,,0
1052100,NYSE:WDR,0
1052102,,0
1052196,,0
1052245,,0
1052246,,0
1052257,NYSE MKT:ZTM,0
1052262,,0
1052274,,0
1052327,,0
1052357,,0
1052439,,0
1052489,,0
1052547,,0
